date,order_id,symbol,side,quantity,price,amount,commission,stamp_tax,slippage,total_cost,net_proceeds
2026-08-14,ORD000022,301293,buy,300,52.6,15780.0,5.0,0.0,15.780000000000001,20.78,-15759.22
2026-08-14,ORD000023,301363,buy,1200,16.16,19392.0,5.8176,0.0,19.392,25.2096,-19366.7904
2026-08-14,ORD000024,301550,buy,200,90.5,18100.0,5.43,0.0,18.1,23.53,-18076.47
2026-08-14,ORD000025,301662,buy,300,65.15,19545.0,5.863499999999999,0.0,19.545,25.4085,-19519.5915
2026-08-14,ORD000026,600259,buy,200,79.92,15984.0,5.0,0.0,15.984,20.984,-15963.016
2026-08-14,ORD000027,600301,buy,400,45.88,18352.0,5.505599999999999,0.0,18.352,23.857599999999998,-18328.1424
2026-08-14,ORD000028,600391,buy,500,36.34,18170.0,5.451,0.0,18.17,23.621000000000002,-18146.379
2026-08-14,ORD000029,600531,buy,1500,13.65,20475.0,6.142499999999999,0.0,20.475,26.6175,-20448.3825
2026-08-14,ORD000030,600869,buy,900,21.05,18945.0,5.6834999999999996,0.0,18.945,24.6285,-18920.3715
2026-08-14,ORD000031,600877,buy,1600,12.08,19328.0,5.798399999999999,0.0,19.328,25.126399999999997,-19302.8736
2026-08-14,ORD000032,600986,buy,2600,7.44,19344.0,5.8031999999999995,0.0,19.344,25.1472,-19318.8528
2026-08-14,ORD000033,601069,buy,600,30.9,18540.0,5.561999999999999,0.0,18.54,24.101999999999997,-18515.898
2026-08-14,ORD000034,603057,buy,900,19.76,17784.0,5.3351999999999995,0.0,17.784,23.1192,-17760.8808
2026-08-14,ORD000035,603171,buy,400,45.72,18288.0,5.4864,0.0,18.288,23.7744,-18264.2256
2026-08-14,ORD000036,603619,buy,800,22.42,17936.0,5.3808,0.0,17.936,23.3168,-17912.6832
2026-08-14,ORD000037,603667,buy,400,51.72,20688.0,6.2063999999999995,0.0,20.688,26.894399999999997,-20661.1056
2026-08-14,ORD000038,603929,buy,100,156.2,15619.999999999998,5.0,0.0,15.62,20.619999999999997,-15599.379999999997
2026-08-14,ORD000039,605116,buy,1000,19.8,19800.0,5.9399999999999995,0.0,19.8,25.740000000000002,-19774.26
2026-08-14,ORD000040,688003,buy,200,78.2,15640.0,5.0,0.0,15.64,20.64,-15619.36
2026-08-14,ORD000041,688031,buy,100,113.22,11322.0,5.0,0.0,11.322000000000001,16.322000000000003,-11305.678
2026-08-14,ORD000042,688362,buy,300,62.67,18801.0,5.6403,0.0,18.801000000000002,24.441300000000002,-18776.5587
2026-08-14,ORD000043,688390,buy,300,62.5,18750.0,5.624999999999999,0.0,18.75,24.375,-18725.625
2026-08-14,ORD000044,688516,buy,400,42.6,17040.0,5.111999999999999,0.0,17.04,22.151999999999997,-17017.848
2026-08-14,ORD000045,688523,buy,400,41.08,16432.0,5.0,0.0,16.432,21.432,-16410.568
2026-08-14,ORD000046,688548,buy,600,30.18,18108.0,5.4323999999999995,0.0,18.108,23.540399999999998,-18084.4596
2026-08-14,ORD000047,688717,buy,400,45.85,18340.0,5.502,0.0,18.34,23.842,-18316.158
2026-08-14,ORD000048,688726,buy,400,44.29,17716.0,5.3148,0.0,17.716,23.0308,-17692.9692
